anonymous_id,specimen_id,annotator,trait_key,mode,n_views,n_present,per_view_values
individual_075,BVSOROAF8,roni,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_075,BVSOROAF8,roni,leaf_margin,toothed,5,5,serrado | serrado | serrado | serrado | serrado
individual_075,BVSOROAF8,roni,leaf_shape,lanceolate,5,5,lanceolada | lanceolada | lanceolada | lanceolada | lanceolada
individual_075,BVSOROAF8,roni,leaf_apex,acuminate,5,5,acuminado | acuminado | acuminado | acuminado | acuminado
individual_075,BVSOROAF8,roni,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_075,BVSOROAF8,roni,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_075,BVSOROAF8,roni,leaf_trichomes,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_075,BVSOROAF8,roni,petiole_length,short,5,4,corto | corto | no visible | corto | corto
individual_075,BVSOROAF8,roni,petiole_features,terete,5,4,terete | terete | no visible | terete | terete
individual_075,BVSOROAF8,roni,stem_type,woody,5,5,lenoso | lenoso | lenoso | lenoso | lenoso
individual_075,BVSOROAF8,roni,stem_trichomes,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_075,BVSOROAF8,roni,stem_texture,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_075,BVSOROAF8,roni,stipules,present,5,4,presentes | presentes | no visible | presentes | presentes
individual_075,BVSOROAF8,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_075,BVSOROAF8,roni,pulvinus,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_075,BVSOROAF8,roni,tendrils,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_075,BVSOROAF8,roni,damage,present,5,5,presente | presente | presente | presente | presente
individual_076,CHTROPRA2,roni,leaf_relative_position,alternate,5,5,alterna | alterna | alterna | alterna | alterna
individual_076,CHTROPRA2,roni,leaf_spacing,distal,5,5,distales | distales | distales | distales | distales
individual_076,CHTROPRA2,roni,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_076,CHTROPRA2,roni,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_076,CHTROPRA2,roni,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_076,CHTROPRA2,roni,leaf_margin,toothed,5,5,serrado | serrado | serrado | serrado | serrado
individual_076,CHTROPRA2,roni,leaf_shape,elliptic,5,5,eliptica | eliptica | eliptica | eliptica | eliptica
individual_076,CHTROPRA2,roni,leaf_apex,acuminate,5,4,acuminado | acuminado | acuminado | acuminado | no visible
individual_076,CHTROPRA2,roni,leaf_base,rounded,5,5,redondeada | redondeada | redondeada | redondeada | redondeada
individual_076,CHTROPRA2,roni,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_076,CHTROPRA2,roni,leaf_trichomes,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_076,CHTROPRA2,roni,petiole_length,short,5,5,corto | corto | corto | corto | corto
individual_076,CHTROPRA2,roni,petiole_features,terete,5,2,no visible | terete | no visible | terete | no visible
individual_076,CHTROPRA2,roni,stem_type,woody,5,5,lenoso | lenoso | lenoso | lenoso | lenoso
individual_076,CHTROPRA2,roni,stem_trichomes,absent,5,1,no visible | ausentes | no visible | no visible | no visible
individual_076,CHTROPRA2,roni,stem_texture,lenticellate,5,2,no visible | lenticelada | no visible | lenticelada | no visible
individual_076,CHTROPRA2,roni,stipules,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_076,CHTROPRA2,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_076,CHTROPRA2,roni,pulvinus,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_076,CHTROPRA2,roni,tendrils,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_076,CHTROPRA2,roni,damage,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_077,SRVIROSE4,roni,leaf_relative_position,alternate,5,5,alterna | alterna | alterna | alterna | alterna
individual_077,SRVIROSE4,roni,leaf_spacing,distal,5,5,distales | distales | distales | distales | distales
individual_077,SRVIROSE4,roni,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_077,SRVIROSE4,roni,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_077,SRVIROSE4,roni,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_077,SRVIROSE4,roni,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_077,SRVIROSE4,roni,leaf_shape,lanceolate,5,4,lanceolada | lanceolada | lanceolada | lanceolada | no visible
individual_077,SRVIROSE4,roni,leaf_apex,acute,5,4,agudo | agudo | agudo | agudo | no visible
individual_077,SRVIROSE4,roni,leaf_base,rounded,5,5,redondeada | redondeada | redondeada | redondeada | redondeada
individual_077,SRVIROSE4,roni,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_077,SRVIROSE4,roni,leaf_trichomes,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_077,SRVIROSE4,roni,petiole_length,short,5,5,corto | corto | corto | corto | corto
individual_077,SRVIROSE4,roni,petiole_features,terete,5,5,terete | terete | terete | terete | terete
individual_077,SRVIROSE4,roni,stem_type,woody,5,5,lenoso | lenoso | lenoso | lenoso | lenoso
individual_077,SRVIROSE4,roni,stem_trichomes,present,5,5,presentes | presentes | presentes | presentes | presentes
individual_077,SRVIROSE4,roni,stem_texture,__missing__,5,0,pubescente | pubescente | pubescente | pubescente | pubescente
individual_077,SRVIROSE4,roni,stipules,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_077,SRVIROSE4,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_077,SRVIROSE4,roni,pulvinus,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_077,SRVIROSE4,roni,tendrils,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_077,SRVIROSE4,roni,damage,present,5,5,presente | presente | presente | presente | presente
individual_078,BAR0299,roni,leaf_relative_position,opposite,5,5,opuesta | opuesta | opuesta | opuesta | opuesta
individual_078,BAR0299,roni,leaf_spacing,distal,5,5,distales | distales | distales | distales | distales
individual_078,BAR0299,roni,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_078,BAR0299,roni,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_078,BAR0299,roni,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_078,BAR0299,roni,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_078,BAR0299,roni,leaf_shape,lanceolate,5,5,lanceolada | lanceolada | lanceolada | lanceolada | lanceolada
individual_078,BAR0299,roni,leaf_apex,acute,5,5,agudo | agudo | agudo | agudo | agudo
individual_078,BAR0299,roni,leaf_base,rounded,5,5,redondeada | redondeada | redondeada | redondeada | redondeada
individual_078,BAR0299,roni,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_078,BAR0299,roni,leaf_trichomes,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_078,BAR0299,roni,petiole_length,short,5,5,corto | corto | corto | corto | corto
individual_078,BAR0299,roni,petiole_features,terete,5,5,terete | terete | terete | terete | terete
individual_078,BAR0299,roni,stem_type,woody,5,5,lenoso | lenoso | lenoso | lenoso | lenoso
individual_078,BAR0299,roni,stem_trichomes,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_078,BAR0299,roni,stem_texture,ridged,5,5,estriada | estriada | estriada | estriada | estriada
individual_078,BAR0299,roni,stipules,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_078,BAR0299,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_078,BAR0299,roni,pulvinus,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_078,BAR0299,roni,tendrils,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_078,BAR0299,roni,damage,present,5,5,presente | presente | presente | presente | presente
individual_079,SRMYRCAGA3,roni,leaf_relative_position,opposite,5,5,opuesta | opuesta | opuesta | opuesta | opuesta
individual_079,SRMYRCAGA3,roni,leaf_spacing,distal,5,5,distales | distales | distales | distales | distales
individual_079,SRMYRCAGA3,roni,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_079,SRMYRCAGA3,roni,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_079,SRMYRCAGA3,roni,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_079,SRMYRCAGA3,roni,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_079,SRMYRCAGA3,roni,leaf_shape,elliptic,5,5,eliptica | eliptica | lanceolada | lanceolada | eliptica
individual_079,SRMYRCAGA3,roni,leaf_apex,acute,5,5,agudo | agudo | agudo | agudo | agudo
individual_079,SRMYRCAGA3,roni,leaf_base,cuneate,5,5,redondeada | redondeada | cuneada | cuneada | cuneada
individual_079,SRMYRCAGA3,roni,venation,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_079,SRMYRCAGA3,roni,leaf_trichomes,absent,5,2,no visible | no visible | ausentes | ausentes | no visible
individual_079,SRMYRCAGA3,roni,petiole_length,short,5,5,corto | corto | corto | corto | corto
individual_079,SRMYRCAGA3,roni,petiole_features,terete,5,1,no visible | no visible | no visible | terete | no visible
individual_079,SRMYRCAGA3,roni,stem_type,woody,5,4,lenoso | no visible | lenoso | lenoso | lenoso
individual_079,SRMYRCAGA3,roni,stem_trichomes,absent,5,1,no visible | no visible | no visible | ausentes | no visible
individual_079,SRMYRCAGA3,roni,stem_texture,smooth,5,1,no visible | no visible | no visible | lisa | no visible
individual_079,SRMYRCAGA3,roni,stipules,absent,5,1,no visible | no visible | no visible | ausentes | no visible
individual_079,SRMYRCAGA3,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_079,SRMYRCAGA3,roni,pulvinus,absent,5,1,no visible | no visible | no visible | ausente | no visible
individual_079,SRMYRCAGA3,roni,tendrils,absent,5,3,no visible | no visible | ausente | ausente | ausente
individual_079,SRMYRCAGA3,roni,damage,present,5,5,presente | presente | presente | presente | presente
individual_080,SROURASU5,roni,leaf_relative_position,alternate,5,4,alterna | alterna | no visible | alterna | alterna
individual_080,SROURASU5,roni,leaf_spacing,distal,5,4,distales | distales | no visible | distales | distales
individual_080,SROURASU5,roni,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_080,SROURASU5,roni,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_080,SROURASU5,roni,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_080,SROURASU5,roni,leaf_margin,toothed,5,5,serrado | serrado | serrado | serrado | serrado
individual_080,SROURASU5,roni,leaf_shape,lanceolate,5,4,lanceolada | lanceolada | lanceolada | no visible | lanceolada
individual_080,SROURASU5,roni,leaf_apex,acute,5,4,agudo | agudo | agudo | no visible | agudo
individual_080,SROURASU5,roni,leaf_base,cordate,5,5,cordada | cordada | cordada | cordada | cordada
individual_080,SROURASU5,roni,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_080,SROURASU5,roni,leaf_trichomes,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_080,SROURASU5,roni,petiole_length,short,5,4,corto | corto | no visible | corto | corto
individual_080,SROURASU5,roni,petiole_features,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_080,SROURASU5,roni,stem_type,woody,5,4,lenoso | lenoso | no visible | lenoso | lenoso
individual_080,SROURASU5,roni,stem_trichomes,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_080,SROURASU5,roni,stem_texture,ridged,5,4,estriada | estriada | no visible | estriada | estriada
individual_080,SROURASU5,roni,stipules,present,5,4,presentes | presentes | no visible | presentes | presentes
individual_080,SROURASU5,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_080,SROURASU5,roni,pulvinus,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_080,SROURASU5,roni,tendrils,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_080,SROURASU5,roni,damage,present,5,5,presente | presente | presente | presente | presente
individual_081,BVHEISAC9,roni,leaf_relative_position,alternate,5,5,alterna | alterna | alterna | alterna | alterna
individual_081,BVHEISAC9,roni,leaf_spacing,distal,5,5,distales | distales | distales | distales | distales
individual_081,BVHEISAC9,roni,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_081,BVHEISAC9,roni,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_081,BVHEISAC9,roni,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_081,BVHEISAC9,roni,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_081,BVHEISAC9,roni,leaf_shape,elliptic,5,5,eliptica | eliptica | eliptica | eliptica | eliptica
individual_081,BVHEISAC9,roni,leaf_apex,acuminate,5,5,acuminado | acuminado | acuminado | acuminado | acuminado
individual_081,BVHEISAC9,roni,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_081,BVHEISAC9,roni,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_081,BVHEISAC9,roni,leaf_trichomes,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_081,BVHEISAC9,roni,petiole_length,short,5,5,corto | corto | corto | corto | corto
individual_081,BVHEISAC9,roni,petiole_features,terete,5,4,terete | terete | terete | no visible | terete
individual_081,BVHEISAC9,roni,stem_type,woody,5,5,lenoso | lenoso | lenoso | lenoso | lenoso
individual_081,BVHEISAC9,roni,stem_trichomes,absent,5,4,ausentes | ausentes | ausentes | no visible | ausentes
individual_081,BVHEISAC9,roni,stem_texture,smooth,5,4,lisa | lisa | lisa | no visible | lisa
individual_081,BVHEISAC9,roni,stipules,absent,5,4,ausentes | ausentes | ausentes | no visible | ausentes
individual_081,BVHEISAC9,roni,latex,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_081,BVHEISAC9,roni,pulvinus,absent,5,4,ausente | ausente | ausente | no visible | ausente
individual_081,BVHEISAC9,roni,tendrils,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_081,BVHEISAC9,roni,damage,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_082,SHPERAAR2,roni,leaf_relative_position,opposite,5,5,opuesta | opuesta | opuesta | opuesta | opuesta
individual_082,SHPERAAR2,roni,leaf_spacing,clustered,5,5,agrupadas | agrupadas | agrupadas | agrupadas | agrupadas
individual_082,SHPERAAR2,roni,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_082,SHPERAAR2,roni,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_082,SHPERAAR2,roni,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
